movie_title,slug,whatsong_movie_id,whatsong_movie_relevance_score,release_year,entry_id,scene_description,mins_into_movie,in_trailer,whatsong_song_id,song_title,whatsong_artist_id,artist_name,song_artist_slug,song_spotify_uri,song_apple_music_url,whatsong_contributor_user_id
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11653,Hiccup notices that the Night Fury can't fly properly because of the missing part of the tail,20.0,,10755,Wounded,855,John Powell,John-Powell,spotify:track:1I79Xq5PwpJDvrpZSdE9Tw,https://geo.music.apple.com/us/album/wounded/id359510106?i=359510202,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11652,Hiccup reads the Dragon Book where all known to the tribe dragon species are listed,22.0,,10756,The Dragon Book,855,John Powell,John-Powell,spotify:track:2akmHxuzNewpvDhbZRmxgm,https://geo.music.apple.com/us/album/the-dragon-book/id359510106?i=359510232,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11650,During the training session the youths try to find dragons' blind spots,24.0,,10757,"Focus, Hiccup!",855,John Powell,John-Powell,spotify:track:0yLBvX8Og6MasLu0hUwiBk,https://geo.music.apple.com/us/album/focus-hiccup!/id359510106?i=359510243,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11649,Hiccup befriends the dragon that he names Toothless and it finally lets Hiccup stroke him,28.0,,10758,Forbidden Friendship,855,John Powell,John-Powell,spotify:track:0S7XIu0dn63ayGxjefd5It,https://geo.music.apple.com/us/album/forbidden-friendship/id359510106?i=359510358,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11657,Hiccup makes the missing part of the tail for Toothless,33.0,,10759,New Tail,855,John Powell,John-Powell,spotify:track:5CgImDCwodR7FKwd79i8Gv,https://geo.music.apple.com/us/album/new-tail/id359510106?i=359510365,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11656,Hiccup makes himself a saddle and modifies a tail so that he can control it. He learns a lot about dragons and it helps him during trainings. He becomes popular,37.0,,10760,See You Tomorrow,855,John Powell,John-Powell,spotify:track:2KT8tpDcDKxKA6IgJk9pVH,https://geo.music.apple.com/us/album/see-you-tomorrow/id359510106?i=359510504,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11655,Toothless and Hiccup's first really successful flight,42.0,,10761,Test Drive,855,John Powell,John-Powell,spotify:track:1ESq6IldgwqvAtHncjHyMt,https://geo.music.apple.com/us/album/test-drive/id359510106?i=359510507,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11651,Hiccup realizes that everything that the Vikings know about dragons is wrong,45.0,,10762,Not So Fireproof,855,John Powell,John-Powell,spotify:track:3JAZ2393QYS6PHHUlYWrMC,https://geo.music.apple.com/us/album/not-so-fireproof/id359510106?i=359510509,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11658,Hiccup wins the last round of the training without really intending to. Astrid is mad,48.0,,10763,This Time For Sure,855,John Powell,John-Powell,spotify:track:21zprvMLBOHKuymKroP3E4,https://geo.music.apple.com/us/album/this-time-for-sure/id359510106?i=359510515,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11662,Toothless gives Astrid a hard ride until she gets so terrified that apologizes to Hiccup,51.0,,10764,Astrid Goes For A Spin,855,John Powell,John-Powell,spotify:track:2QvHNNP2qKQn7mzqf5vDH3,https://geo.music.apple.com/us/album/astrid-goes-for-a-spin/id359510106?i=359510516,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11663,Toothless calms down at the same instant and gives them a really pleasant flight that completely charms Astrid,52.0,,10765,Romantic Flight,855,John Powell,John-Powell,spotify:track:1p7dWazRqWr1WZwAzNrFn4,https://geo.music.apple.com/us/album/romantic-flight/id359510106?i=359510520,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11666,After hearing that Hiccup is supposed to kill a dragon the next day Toothless takes them to their nest,54.0,,10766,Dragon's Den,855,John Powell,John-Powell,spotify:track:3kZEbZXTDpSC3HmosIsDpf,https://geo.music.apple.com/us/album/dragons-den/id359510106?i=359510527,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11660,Hiccup persuades Astrid to keep silence about the dragons' nest until he comes up with something,56.0,,10767,The Cove,855,John Powell,John-Powell,spotify:track:4TM8yBaF3XCGVqB22VmlFK,https://geo.music.apple.com/us/album/the-cove/id359510106?i=359510528,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11659,"During Hiccup's graduation, he throws down his weapons and tries to show everyone that dragons are not as bad as they seem. Stoick stops the battle and the dragon attacks Hiccup. Toothless rushes to save him and is pinned by the Vikings",58.0,,10768,The Kill Ring,855,John Powell,John-Powell,spotify:track:1my8b6OY2omg1GgoUSjWws,https://geo.music.apple.com/us/album/the-kill-ring/id359510106?i=359510556,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11667,"The Vikings set sail to the dragons' nest with the imprisoned Toothless as a guide, leaving Hiccup with Astrid",63.0,,10769,Ready The Ships,855,John Powell,John-Powell,spotify:track:2yrCEHRl6qP9YtUzRTKqZx,https://geo.music.apple.com/us/album/ready-the-ships/id359510106?i=359510567,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11672,"The giant dragon attacks, setting all the boats on fire",71.0,,10770,Battling The Green Death,855,John Powell,John-Powell,spotify:track:37wp4YNJ5XiRwUM4e7z517,https://geo.music.apple.com/us/album/battling-the-green-death/id359510106?i=359510617,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11664,"The youngsters appear at the battlefield, riding the dragons",73.0,,10771,Counter Attack,855,John Powell,John-Powell,spotify:track:1LClSUjweBkRgXPm89fnyH,https://geo.music.apple.com/us/album/counter-attack/id359510106?i=359510741,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11665,"Stoick searches the rubble for his son, and finds Toothless has saved Hiccup by wrapping him in his wings",80.0,,10772,Where's Hiccup?,855,John Powell,John-Powell,spotify:track:2ZnWSfU5fboxc8m6pYtBAw,https://geo.music.apple.com/us/album/wheres-hiccup/id359510106?i=359510747,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11661,Hiccup is welcomed back as a hero,83.0,,10773,Coming Back Around,855,John Powell,John-Powell,spotify:track:0prLNHPLzTyroOlmWjyluS,https://geo.music.apple.com/us/album/coming-back-around/id359510106?i=359510842,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11670,The first song played in the end credits,85.0,,10775,Sticks & Stones,6329,Jonsi,Jonsi,spotify:track:6CdxafAJt9jsdQCDTOMc72,https://geo.music.apple.com/us/album/sticks-stone/id359510106?i=359510853,5.0
How to Train Your Dragon,How-To-Train-Your-Dragon,707,30.417702,2010,11668,The second song played in the end credits,88.0,,10774,The Vikings Have Their Tea,855,John Powell,John-Powell,spotify:track:3MYO3udp53yw5XbSoRBHlY,https://geo.music.apple.com/us/album/the-vikings-have-their-tea/id359510106?i=359510891,5.0
Megamind,Megamind,730,17.311914,2010,56165,First song when Megamind realizes he was destined to be the bad guy. Continues as he escapes Prison.,5.0,,19061,Bad to the Bone,862,George Thorogood and The Destroyers,George-Thorogood-and-The-Destroyers,spotify:track:1ExCCITjhSdweYhvMKBE66,https://geo.music.apple.com/us/album/bad-to-the-bone/396247272?i=396247342,5.0
Megamind,Megamind,730,17.311914,2010,11826,Metroman shows off for the crowd at his memorial statue unveiling.,10.0,,79029,A Little Less Conversation - JXL Radio Edit Remix,531,Elvis Presley & The Jordanaires,Elvis-Presley-and-The-Jordanaires,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,https://geo.music.apple.com/us/album/a-little-less-conversation/id217633715?i=217635979,5.0
Megamind,Megamind,730,17.311914,2010,11827,After Megamind defeats and kills Metroman and they walk through the streets. Minion plays it on his stereo.,20.0,,18656,Highway To Hell,546,AC/DC,ACDC,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://geo.music.apple.com/us/album/highway-to-hell/574043989?i=574044008,5.0
Megamind,Megamind,730,17.311914,2010,56168,Plays on Minion's stereo as he tries to stop 'Highway to Stop',21.0,,2706,Lovin' You,1474,Minnie Riperton,Minnie-Riperton,spotify:track:13968kO3NI6EnjOUF4TTe5,http://geo.music.apple.com/us/album/lovin-you/id13712579?i=13712505,5.0
Megamind,Megamind,730,17.311914,2010,11829,Megamind and Minion celebrate being the rulers of the Metrocity. ,23.0,,208156,Crazy Train,6440,Ozzy Osbourne,Ozzy-Osbourne,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://geo.music.apple.com/us/album/crazy-train/id437038706?i=437038727,5.0
Megamind,Megamind,730,17.311914,2010,56170,"After Titan is created, Megamind tries to teach him to be a good hero.",42.0,,1932,Mr. Blue Sky,875,Electric Light Orchestra,Electric-Light-Orchestra,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://music.apple.com/us/album/mr-blue-sky/1054525002?i=1054525017,46424.0
Megamind,Megamind,730,17.311914,2010,11830,Megamind searches the streets and waits to fight Titan.,58.0,,50679,Back in Black,546,AC/DC,ACDC,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://geo.music.apple.com/us/album/back-in-black/id574050396?i=574050602,5.0
Megamind,Megamind,730,17.311914,2010,11828,During the final fight between Titan and Megamind. Megamind realizes that the hero he created is corrupt.,75.0,,80210,Welcome To The Jungle,96,Guns N' Roses,Guns-N-Roses,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,https://geo.music.apple.com/us/album/welcome-to-the-jungle/id113736?i=113712,43497.0
Megamind,Megamind,730,17.311914,2010,13939,"Megamind becomes the hero and his statue is revealed. He dances for the crowd to this song and it continues into the end credits.
",84.0,,82397,Bad,2979,Michael Jackson,Michael-Jackson,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://geo.music.apple.com/us/album/bad/id159292399?i=159294345,43497.0
Megamind,Megamind,730,17.311914,2010,16076,This song plays when Megaman has become bored because there is no one to fight him,,,16754,Alone Again (Naturally),7956,Gilbert O'Sullivan,Gilbert-OSullivan,spotify:track:1fR2TWCrO8Y09aio29DVXX,https://geo.music.apple.com/us/album/alone-again-naturally/id396247272?i=396247378,5.0
The Last Airbender,The-Last-Airbender,107164,21.177038,2010,75740,,,False,72396,La La,5543,Ashlee Simpson,Ashlee-Simpson,spotify:track:0i3XYGG0zbHDjnuxO3Sads,https://geo.music.apple.com/us/album/la-la/id17506106?i=17506071,5.0
Salt,Salt,104235,15.579276,2010,49719,,,,620502,Zarya,201742,Irina Mikhailova,Irina-Mikhailova,spotify:track:6d6mxDsuQeF1ROfmFBkvhH,https://music.apple.com/us/album/zarya/833898246?i=833898329,144408.0
Salt,Salt,104235,15.579276,2010,49720,,,,620503,Higher ,201743,DEKODER,DEKODER,,,144408.0
Salt,Salt,104235,15.579276,2010,49721,,,,620504,Yr the Enemy ,2883,C'mon,Cmon,,,144408.0
Salt,Salt,104235,15.579276,2010,49722,,,,620505,"6 Pieces for Organ: No. 2, Grande piece symphonique in F-Sharp Minor, Op. 17, M. 29",201745,César Franck,Cesar-Franck,spotify:track:32eGOqDwzUO6ElirB9NYEV,,144408.0
Salt,Salt,104235,15.579276,2010,49723,,,,620506,"Requiem, Op. 48: In paradisum",197032,Gabriel Fauré,Gabriel-Faure,spotify:track:2cCHQSNYr5gqpv3uX9mgwu,,144408.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11490,First song during opening credits. Raining in the city as people walk with umbrellas.,1.0,,10524,Tokyo,3792,tomandandy,tomandandy,spotify:track:2b5fYQO6BNYh1UJj67Ry3y,https://geo.music.apple.com/us/album/tokyo/406936723?i=406936724,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11491,"Four years later, the snipers are attacked in the umbrella corporation. ",4.0,,10525,Umbrella,3792,tomandandy,tomandandy,spotify:track:60j9HXpSFbdB1SprJO4JZ9,https://geo.music.apple.com/us/album/umbrella/406936723?i=406936725,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11486,The umbrella corporation attempts to secure the main entrance as Alice attacks them from behind.,7.0,,10526,Damage,3792,tomandandy,tomandandy,spotify:track:4S4JbejeCasjsJqg2AA51W,https://geo.music.apple.com/us/album/damage/406936723?i=406936726,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11488,Alice and her twin are getting shot at before they jump out the window together.,10.0,,10527,Cutting,3792,tomandandy,tomandandy,spotify:track:3QWThe8Kufukx2qt9b5Jzs,https://geo.music.apple.com/us/album/cutting/id406936723?i=406936727,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,6470,"6 months later. Song as Alice is flying over Glaciers and icebergs in Alaska.
",17.0,,18116,Flying,3792,tomandandy,tomandandy,spotify:track:3IsXG717sB7ZtvyCk86BE1,https://geo.music.apple.com/us/album/flying/406936723?i=406936731,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11494,Alice and Claire fly over the Hollywood sign and find Los Angeles in ruins.,27.0,,10528,Los Angeles,3792,tomandandy,tomandandy,spotify:track:4tp6fDp7Plhpukvq9ZeREK,https://geo.music.apple.com/us/album/los-angeles/id406936723?i=406936733,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11493,"The show Alice that Arcadia is not a town, but a ship. She looks through the binoculars.",35.0,,10529,Binoculars,3792,tomandandy,tomandandy,spotify:track:3dk306LoFUU5sUWdX4rm09,https://geo.music.apple.com/us/album/binoculars/id406936723?i=406936734,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11492,Song as Claire and Alice fight the giant axe zombie.,63.0,,10530,AxeMan,3792,tomandandy,tomandandy,spotify:track:6tUkQxj3jwlw3x0HNS5hb6,https://geo.music.apple.com/us/album/axeman/406936723?i=406936738,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,11497,They take a small boat across the water to Arcadia.,68.0,,10531,Arcadia,3792,tomandandy,tomandandy,spotify:track:3liveEICXtnHAnxvM7xdy6,https://geo.music.apple.com/us/album/arcadia/id406936723?i=406936739,5.0
Resident Evil: Afterlife,Resident-Evil-Afterlife,696,29.927013,2010,56004,Last song as the planes approach Arcadia. Plays into end credits.,86.0,,10532,Outsider - Apocalypse Remix,6257,A Perfect Circle,A-Perfect-Circle,spotify:track:0bEcyzNCzM3tg7YR25K8La,http://geo.music.apple.com/us/album/outsider-apocalypse-remix/id250274185?i=250274203,5.0
Little Fockers,Little-Fockers,904,22.059195,2010,13991,Jack and Dina arrive at Greg's house,20.0,,13588,A Beautiful Morning,363,The Rascals,The-Rascals,spotify:track:3QwbKe0s8TcNclzXAXHeHy,https://geo.music.apple.com/us/album/a-beautiful-morning/id64744318?i=64744313,1841.0
Little Fockers,Little-Fockers,904,22.059195,2010,13990,Song that introduces Roz's TV show,38.0,,13589,Express Yourself,2913,The Deekompressors,The-Deekompressors,,,1841.0
Little Fockers,Little-Fockers,904,22.059195,2010,13986,Jack attacks Greg in the ball pen,82.0,,13590,"Main Title (From ""Jaws"")",589,John Williams,John-Williams,spotify:track:55xly70WJY1cx5qsoogaqs,https://geo.music.apple.com/us/album/main-title-from-jaws/id101876768?i=101875400,1841.0
Little Fockers,Little-Fockers,904,22.059195,2010,13984,Jack watches this on the computer during the end credits,92.0,,13591,"Byrnes, Jack Byrnes Remix",3061,Joseph Bonn,Joseph-Bonn,spotify:track:5Tpxa139brAd3rGMVhLZB6,https://geo.music.apple.com/us/album/byrnes-jack-byrnes-remix/id409928708?i=409928756,1841.0
Little Fockers,Little-Fockers,904,22.059195,2010,14044,,,,13657,Get Your Hands Up,2913,The Deekompressors,The-Deekompressors,,,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,56200,First song as Carrie narrates about New York city.,1.0,,9918,Empire State of Mind,5925,Jay-Z ft. Alicia Keys,Jay-Z-ft-Alicia-Keys,spotify:track:0d043zzO1w0l25JsY7wINA,https://geo.music.apple.com/us/album/empire-state-of-mind/404291421?i=404291433,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,13633,"Second song as Carrie goes back in time to describe how all the girls came to be in New York city.
",2.0,,13097,Rapture,7774,Alicia Keys,Alicia-Keys,spotify:track:39Tr0pYr2tGPxUoDip0ek2,http://geo.music.apple.com/us/album/rapture/id370574909?i=370574914,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11939,Carrie arrives at the gay wedding and the male choir is singing this song.,6.0,,11123,If Ever I Would Leave You,6475,Sex and the City Men's Choir,Sex-and-the-City-Mens-Choir,spotify:track:5CKFIlSidfqWLdLcFQfIVD,https://geo.music.apple.com/us/album/if-ever-i-would-leave-you/id370574909?i=370575049,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11941,Second song the men's choir sing at the gay wedding.,8.0,,11122,Till There Was You,6475,Sex and the City Men's Choir,Sex-and-the-City-Mens-Choir,spotify:track:7tRBKDCVwOMRZVZ3CFzij9,https://geo.music.apple.com/us/album/till-there-was-you/id370574909?i=370575055,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11942,The third song the men's choir sing at the wedding.,9.0,,11124,Sunrise Sunset,6475,Sex and the City Men's Choir,Sex-and-the-City-Mens-Choir,spotify:track:1UBcff6SJBGuIHfo8i7e0n,https://geo.music.apple.com/us/album/sunrise-sunset/id370574909?i=370575053,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11940,Liza Minelli sings this song at the gay wedding.,12.0,,11125,Single Ladies (Put a Ring On It),6476,Liza Minelli,Liza-Minelli,,https://geo.music.apple.com/us/album/single-ladies-put-a-ring-on-it/id370574909?i=370574987,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11937,Plays after the wedding ceremony. The father of the married couple asks everyone to the dance floor. ,18.0,,11126,"Bewitched, Bothered and Bewildered",6477,Jordan Ballard,Jordan-Ballard,spotify:track:08xIqkaxwrVUqhhERkTwub,https://geo.music.apple.com/us/album/bewitched-bothered-bewildered/id370574909?i=370575087,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11936,Song as Carrie and John eat dinner at their house for their anniversary. John brags about how delicious it is. He opens his present and gets a vintage Rolex watch.,34.0,,11127,Window Seat,6478,Erykah Badu & James Poyser,Erykah-Badu-and-James-Poyser,spotify:track:1cuVNVugfiBag4geicsJZA,https://geo.music.apple.com/us/album/window-seat/id370574909?i=370574932,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11946,Carrie and Samantha are shopping for dresses for Smith's premiere. ,37.0,,11128,Everything to Lose,1132,Dido,Dido,spotify:track:6HHyaqVY4t8npJ1KWjVj0x,https://geo.music.apple.com/us/album/everything-to-lose/id370574909?i=370574916,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11948,The girls are introduced to their hotel in Abu Dhabi. They walk past the pool in their new robes.,69.0,,11131,Kidda,734,Natacha Atlas,Natacha-Atlas,spotify:track:0LzwLDZWJHIKrrl0O2wbAi,https://geo.music.apple.com/us/album/kidda/id370574909?i=370574956,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,13630,"The middle eastern man sings karaoke at the night club.
",90.0,,13098,Feels Like the First Time,7775,Daoud Heidami,Daoud-Heidami,,,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,13628,"The four girls sing karaoke to this song at the night club.
",92.0,,13099,I Am Woman,7776,"Cynthia Nixon, Kim Cattrall, Kristin Davis & Sarah Jessica Parker",Cynthia-Nixon-Kim-Cattrall-Kristin-Davis-and-Sarah-Jessica-Parker,,https://geo.music.apple.com/us/album/i-am-woman/id370574909?i=370575032,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11945,Song playing in the background at the club when Richard comes to talk to the girls. Samantha hits on him.,94.0,,11132,Language of Love,6480,Cee Lo,Cee-Lo,spotify:track:0da9EuaO4I06SchLow39Qb,https://geo.music.apple.com/us/album/language-of-love/id370574909?i=370574927,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11944,Carrie walks along the Abu Dhabi beach and narrates about feeling far away from home and herself. ,98.0,,11133,Chill'In Sunset,6481,The R.E.G. Project,The-REG-Project,spotify:track:1NToD8m4wYrpacWsFFKGch,,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,56202,During Carrie's date with Aidan at the bar.,105.0,,11134,Odna (Feat. Maia Krasnaia),6482,Buddha Sounds,Buddha-Sounds,spotify:track:48qmUvPucuDfqdoUpGplK8,http://geo.music.apple.com/us/album/odna-feat.-maia-krasnaia/id270584358?i=270584462,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11947,End of the movie as Carrie narrates. Samantha finally has sex with Richard. Ends as Carrie and John watch a black and white movie together.,137.0,,74964,True Colors,448,Cyndi Lauper,Cyndi-Lauper,spotify:track:2A6yzRGMgSQCUapR2ptm6A,https://geo.music.apple.com/us/album/true-colors/id187488190?i=187488934,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11955,First song during the end credits.,140.0,,59862,Can't Touch It,6483,Ricki-Lee,Ricki-Lee,spotify:track:6Hzi5GH96TjzsnFXVsTP5p,https://geo.music.apple.com/us/album/cant-touch-it-radio-edit/id280297721?i=280297790,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11943,Second song during the end credits.,142.0,,11137,Love Is Your Color,6484,Jennifer Hudson and Leona Lewis,Jennifer-Hudson-and-Leona-Lewis,spotify:track:2jqMcMssPhLCiPrWMOUXCA,https://geo.music.apple.com/us/album/love-is-your-color/id370574909?i=370575024,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11938,,,,11121,Sex and the City,6474,Douglas Cuoma,Douglas-Cuoma,,,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,11935,,,,8894,Labels or Love,817,Fergie,Fergie,spotify:track:7aSlm0y7pMBKKKaEQPfdps,https://geo.music.apple.com/us/album/labels-or-love/id281031027?i=281031029,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,56203,,,,11130,"Le nozze di Figaro (The Marriage of Figaro), K. 492: Overture",846,Wolfgang Amadeus Mozart,Wolfgang-Amadeus-Mozart,spotify:track:5tZG2VEKtS6U5kI7TZm5aS,http://geo.music.apple.com/us/album/the-marriage-of-figaro/id287552807?i=287552840,5.0
Sex and the City 2,Sex-and-the-City-2,739,22.932716,2010,56201,,,,11129,Songs Remind Me Of You,6479,Annie,Annie,spotify:track:7LlHEBcY8ziz9QrQj62cnT,http://geo.music.apple.com/us/album/songs-remind-me-of-you/id326858740?i=326858743,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19907,Opening credits.,1.0,,33379,Lontano,1213,Berliner Philharmoniker,Berliner-Philharmoniker,,,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19909,Opening music as Daniels and Aule meet on the boat.,2.0,,33380,Fog Tropes,13099,John Adams,John-Adams,,https://geo.music.apple.com/us/album/fog-tropes/352498635?i=352498639,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19905,"Music as Daniels and Aule arrive on shutter island. The officers seem on edge as they drive up to the hospital. (0:44) In a flashback, Daniels and his men line up and shoot a bunch of German soldiers at the concentration camp. (1:01) Daniels holds the body of his daughter Rachel. He places her body in the pond with the other bodies. (1:42) The car explodes. Daniels swims to the lighthouse. (2:20) Final scene, plays into the end credits.",5.0,,33381,Symphony No. 3: Passacaglia - Allegro Moderato,13100,Antonio Wit & National Polish Radio Symphony,Antonio-Wit-and-National-Polish-Radio-Symphony,,https://geo.music.apple.com/us/album/symphony-no-3-passacaglia-allegro-moderato/352498635?i=352498645,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19910,Daniels and Aule are being examined by security before arriving at Dr. Crawford's office. [0:13] Daniels and Aule investigates Rachel's room,9.0,,33382,Music for Marcel Duchamp,13101,Philipp Vandre,Philipp-Vandre,spotify:track:3zhK1hIgYyk0bRnzZnMeAv,https://geo.music.apple.com/us/album/music-for-marcel-duchamp/352498635?i=352498654,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19913,Daniels remembers the bodies at Dachau. [0:59] Teddy meets Laeddis.,12.0,,33383,Hommage Ã John Cage,13102,Nam June Paik,Nam-June-Paik,spotify:track:65F4A5jmBl3OVP5tssBw4u,https://geo.music.apple.com/us/album/hommage-%C3%A0-john-cage/352498635?i=352498660,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19908,Daniels and Aule find the orderlies playing cards. [0:19] Daniels and Aule follow Dr. Cawley to his office.,14.0,,33384,Quattro Pezzi (su una Nota Sola): I. -,13103,"Johannes Kalitzke, Peter Rundel & Vienna Radio Symphony Orchestra",Johannes-Kalitzke-Peter-Rundel-and-Vienna-Radio-Symphony-Orchestra,spotify:track:7ht0zgVrT7rob2gOnI90Wt,https://geo.music.apple.com/us/album/quattro-pezzi-su-una-nota-sola-i/210303489?i=210303493,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,30818,Daniels and Aule and the guards are looking for Solando at the bay. [0:19] Daniels and Aule are being driven to their rooms. Daniels talks about the case with Aule.,15.0,,224253,Lontano (1967),142775,Claudio Abbado & Vienna Philharmonic,Claudio-Abbado-and-Vienna-Philharmonic,spotify:track:45soxU0pPH9ZpAa0ItiiE4,https://geo.music.apple.com/us/album/lontano/352498635?i=352498670,46424.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19906,Aule is interrogating the doctors about Solando. (0:38) Daniels talks with Aule about Noyce. (1:05) Daniels and Aule walk to Ward C. (1:21) Daniels climbs down the rocks.,17.0,,33386,Rothko Chapel 2,13104,UC Berkeley Chamber Chorus,UC-Berkeley-Chamber-Chorus,,https://geo.music.apple.com/us/album/rothko-chapel-2/352498635?i=352498674,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19925,Dr. Cawley has Daniels and Aule over for drinks and cigars.,20.0,,33401,Quartet for Strings and Piano In a Minor,13115,Prazak Quartet,Prazak-Quartet,spotify:track:6vWbYs2dPlobL6nID0Z7Tz,https://geo.music.apple.com/us/album/quartet-for-strings-and-piano-in-a-minor/352498635?i=352498720,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19929,Playing on the record player as Daniels dreams back to his wife confronting him about finding alcohol. [0:48] Daniels and Aule exit the shower.,27.0,,33403,Cry,13117,Johnnie Ray,Johnnie-Ray,spotify:track:3BsITui2lS3eTKUZ1C8CZP,https://geo.music.apple.com/us/album/cry/250977160?i=250977185,5.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19930,Music in the background during the dream as Daniels' wife turns to ash. (1:15) Noyce tells Daniels that Laeddis has been transferred to another cell.,28.0,,203717,On the Nature of Daylight,3962,Max Richter,Max-Richter-and-Sara-Leonard,spotify:track:56oReVXIfUO9xkX7pHmEU0,https://music.apple.com/us/album/on-the-nature-of-daylight/1368089903?i=1368090483,46424.0
Shutter Island,Shutter-Island,1494,22.01976,2010,19914,Daniels shows Aule the note in the rain. (1:22) Daniels looks for Aule by the shore.,40.0,,33388,Uaxuctum - The Legend of the Mayan City which they themselves destroyed for religious reasons: I. -,13103,"Johannes Kalitzke, Peter Rundel & Vienna Radio Symphony Orchestra",Johannes-Kalitzke-Peter-Rundel-and-Vienna-Radio-Symphony-Orchestra,,https://geo.music.apple.com/us/album/uaxuctum-legend-mayan-city-which-they-themselves-destroyed/210303489?i=210303608,5.0
